#DataThief Q:\\332 Shukla Vec Fig.PNG Friday 4-Jan-2019 11:16:48 AM	

50.9682,-4.7525	
118.167,4.3564	
198.6484,2.7723	
283.9529,8.7128	
363.0471,108.5149	
446.7314,112.8713	
548.5213,-5.9405	
630.6177,-5.5446	
711.045,-3.1683	
801.3787,-4.7525	
876.9069,-4.3564	
970.5138,-5.1485	

55.6992,9.505	
141.1826,2.3761	
215.1772,-5.1485	
305.397,1.5842	
369.534,-5.5446
476.0875,7.5248	
557.875,30.495	
627.3283,-5.1485	
725.7258,3.9604	
794.8214,-5.5446	
888.1735,12.2772	
975.2882,5.9405
