#DataThief Q:\\288 Singh Vec Fig.PNG Friday 4-Jan-2019 11:33:08 AM	

42.6266,62.3844	
125.677,46.8325	
209.6095,39.1662	
290.7799,38.3739	
375.6404,26.4618	
460.4472,28.7029	
543.3071,63.2944	
626.1693,97.2791	
710.0119,113.2691	
794.1034,63.7494	
876.2388,49.0061	
960.1705,41.5421	

41.803,39.1323	
124.7658,46.6301
208.6629,48.2646	
290.7921,35.1388	
375.6074,35.156	
459.5283,30.5226	
541.5385,48.7363	
626.1693,97.2791	
709.2351,77.6834	
794.1434,53.2355	
876.2864,36.4704	
962.0459,27.9957	

41.9487,0.7667	
125.8542,0.1771	
209.3022,0.0423	
291.6101,-0.1432	
375.9687,0.076	
458.9592,0.295	
543.0903,0.3625	
626.9928,0.5817	
710.4402,0.548	
792.9745,0.8175	
877.1056,0.885	
960.7799,1.1547	

41.025,3.8498	
125.3935,1.4407	
208.3875,0.7498	
292.0643,0.3623	
375.5119,0.2781	
459.6434,0.2446	
543.3185,0.312	
626.0789,1.087	
710.2126,0.4469	
792.9745,0.8175	
875.7344,1.744	
959.8622,2.6709
