#DataThief Q:\\237 Batra Vec Fig.PNG Monday 7-Jan-2019 3:22:17 PM	

47.4508,0.3902	
129.2277,1.4968	
212.0141,3.3427	
296.8197,15.3352	
376.5775,25.7455	
460.3735,6.0262	
544.1696,9.3513	
623.9273,7.288	
708.733,3.6356	
791.5194,5.3758	
875.3155,1.8298	
958.102,3.2529	

41.3932,0.8172	
127.2085,-0.0874	
206.9662,1.1263	
297.8294,11.529	
378.5967,34.2008
457.3448,44.5061	
539.1217,26.3738	
623.9273,10.1421	
709.7426,4.0578	
789.5003,4.2144
874.3059,3.4162
956.0828,5.5798
